danceability,key,mode,time_signature,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,popularity,genre
0.743,4,0,4,0.66,-4.802,0.418,0.115,0,0.101,0.549,192.031,240217,0.088,0.08,0.064,0.056,0.12,0.088,0.048,0.12,0.16,0.176,58,Pop
0.555,11,0,4,0.88,-4.325,0.265,0.0678,0,0.0723,0.391,87.195,205264,0.08035714285714286,0.125,0.08035714285714286,0.08035714285714286,0.08928571428571429,0.0625,0.09821428571428571,0.11607142857142858,0.13392857142857142,0.13392857142857142,59,Rap
0.477,11,0,4,0.501,-9.178,0.0398,0.706,5.61e-6,0.0953,0.689,81.376,253561,0.08823529411764706,0.14705882352941177,0.058823529411764705,0.058823529411764705,0.14705882352941177,0.058823529411764705,0.058823529411764705,0.14705882352941177,0.08823529411764706,0.14705882352941177,29,Pop
0.549,6,0,4,0.495,-5.661,0.133,0.603,7.26e-6,0.0979,0.385,81.012,294650,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811,0,0.13513513513513514,0.02702702702702703,0.08108108108108109,0.1891891891891892,0.13513513513513514,51,Pop
0.498,2,1,4,0.844,-2.834,0.268,0.0111,0,0.102,0.282,88.435,254022,0.09868421052631579,0.08552631578947369,0.05921052631578947,0.09210526315789473,0.07894736842105263,0.09210526315789473,0.05921052631578947,0.125,0.15789473684210525,0.1513157894736842,53,Pop
0.338,6,0,4,0.729,-6.419,0.102,0.758,3.24e-5,0.18,0.543,184.174,283816,0.10077519379844961,0.11627906976744186,0.05426356589147287,0.06201550387596899,0.10852713178294573,0.06976744186046512,0.08527131782945736,0.10852713178294573,0.14728682170542637,0.14728682170542637,55,Pop
0.508,1,1,3,0.748,-4.997,0.33,0.281,0,0.168,0.225,100.414,252884,0.10588235294117647,0.08235294117647059,0.07058823529411765,0.09411764705882353,0.08235294117647059,0.058823529411764705,0.047058823529411764,0.058823529411764705,0.23529411764705882,0.16470588235294117,52,Pop
0.641,5,0,4,0.454,-8.344,0.133,0.179,1.16e-4,0.065,0.302,78.036,343455,0.10256410256410256,0.05128205128205128,0.1282051282051282,0.02564102564102564,0.10256410256410256,0.05128205128205128,0.05128205128205128,0.10256410256410256,0.1794871794871795,0.20512820512820512,49,Pop
0.505,10,0,4,0.494,-8.635,0.315,0.414,7.98e-5,0.105,0.141,171.978,251239,0.09302325581395349,0.11627906976744186,0.05813953488372093,0.08139534883720931,0.11627906976744186,0.05813953488372093,0.046511627906976744,0.08139534883720931,0.1744186046511628,0.1744186046511628,56,Pop
0.643,4,0,4,0.178,-8.56,0.0588,0.484,0.0108,0.122,0.0674,85.042,189289,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.03571428571428571,0.2857142857142857,57,Pop
0.477,6,1,4,0.422,-10.389,0.174,0.939,0.0361,0.107,0.0815,87.269,176173,0.05405405405405406,0.16216216216216217,0.05405405405405406,0.05405405405405406,0.08108108108108109,0.13513513513513514,0.02702702702702703,0.10810810810810811,0.21621621621621623,0.10810810810810811,18,Pop
0.597,1,0,4,0.696,-6.799,0.0823,0.387,7.62e-4,0.126,0.427,67.526,290786,0.07692307692307693,0.13846153846153847,0.03076923076923077,0.07692307692307693,0.1076923076923077,0.09230769230769231,0.07692307692307693,0.09230769230769231,0.15384615384615385,0.15384615384615385,26,Pop
0.565,8,1,4,0.535,-5.158,0.386,0.537,0,0.165,0.22,159.909,375053,0.07236842105263158,0.125,0.05263157894736842,0.07236842105263158,0.1118421052631579,0.05263157894736842,0.05921052631578947,0.13157894736842105,0.1118421052631579,0.21052631578947367,22,Pop
0.794,9,0,4,0.717,-4.629,0.0325,0.00454,0.301,0.146,0.937,127.446,234173,0.05714285714285714,0.14285714285714285,0.02857142857142857,0.05714285714285714,0.08571428571428572,0.08571428571428572,0.05714285714285714,0.14285714285714285,0.11428571428571428,0.22857142857142856,19,Pop
0.756,11,0,4,0.451,-11.287,0.47,0.588,0,0.0942,0.555,143.864,188186,0.1590909090909091,0.11363636363636363,0.06818181818181818,0.11363636363636363,0.045454545454545456,0.09090909090909091,0.022727272727272728,0.06818181818181818,0.18181818181818182,0.13636363636363635,21,Pop
0.622,10,0,4,0.844,-3.759,0.269,0.165,0,0.455,0.12,94.449,302493,0.08247422680412371,0.10824742268041238,0.06701030927835051,0.08762886597938144,0.08247422680412371,0.07216494845360824,0.06701030927835051,0.10824742268041238,0.14948453608247422,0.17525773195876287,26,Pop
0.565,11,0,4,0.502,-5.594,0.0793,0.362,2.32e-6,0.164,0.332,103.418,193973,0.07317073170731707,0.12195121951219512,0.0975609756097561,0.07317073170731707,0.0975609756097561,0.12195121951219512,0.04878048780487805,0.07317073170731707,0.0975609756097561,0.1951219512195122,15,Pop
0.545,8,1,5,0.755,-5.438,0.257,0.66,0,0.209,0.481,115.029,230706,0.096,0.064,0.056,0.112,0.072,0.096,0.04,0.104,0.224,0.136,16,Pop
0.76,11,0,4,0.887,-4.902,0.038,0.107,0.0242,0.668,0.783,120.396,230493,0.09259259259259259,0.09259259259259259,0.05555555555555555,0.07407407407407407,0.1111111111111111,0.05555555555555555,0.07407407407407407,0.09259259259259259,0.16666666666666666,0.18518518518518517,21,Pop
0.441,5,0,4,0.929,-2.199,0.337,0.203,0,0.165,0.546,162.395,257680,0.0625,0.125,0.0375,0.05,0.1375,0.0375,0.075,0.1375,0.1125,0.225,43,Rap
0.775,2,0,4,0.906,-2.806,0.337,0.159,0,0.773,0.841,150.08,209960,0.10975609756097561,0.08536585365853659,0.0975609756097561,0.06097560975609756,0.07317073170731707,0.07317073170731707,0.07317073170731707,0.08536585365853659,0.14634146341463414,0.1951219512195122,17,Pop
0.433,1,1,5,0.82,-3.136,0.329,0.00371,0,0.0852,0.405,87.076,382266,0.125,0.05357142857142857,0.07142857142857142,0.10714285714285714,0.0625,0.08928571428571429,0.08928571428571429,0.044642857142857144,0.23214285714285715,0.125,29,Pop
0.691,0,0,4,0.498,-5.716,0.144,0.191,6.73e-6,0.107,0.534,94.99,262040,0.05714285714285714,0.18571428571428572,0.04285714285714286,0.05714285714285714,0.12857142857142856,0.04285714285714286,0.08571428571428572,0.12857142857142856,0.07142857142857142,0.2,17,Pop
0.456,2,1,3,0.509,-6.204,0.0895,0.205,6.52e-4,0.122,0.239,147.154,139586,0.05,0.2,0.05,0.1,0.05,0.15,0.05,0.1,0.2,0.05,17,Pop
0.468,11,0,4,0.782,-8.303,0.898,0.812,1.79e-5,0.107,0.24,159.621,243720,0.08823529411764706,0.07352941176470588,0.0661764705882353,0.0661764705882353,0.08823529411764706,0.10294117647058823,0.03676470588235294,0.125,0.15441176470588236,0.19852941176470587,21,Pop
0.393,5,1,4,0.0878,-21.628,0.053,0.989,0.856,0.316,0.122,185.562,174400,0,0,0,0,0,0,0,0.5,0,0.5,12,Pop
0.413,6,1,4,0.497,-9.039,0.0736,0.636,0,0.179,0.368,112.306,213493,0.1016949152542373,0.06779661016949153,0.06779661016949153,0.11864406779661017,0.0847457627118644,0.1016949152542373,0.01694915254237288,0.13559322033898305,0.1864406779661017,0.11864406779661017,18,Pop
0.393,6,1,3,0.852,-2.278,0.0726,0.0193,0,0.291,0.15,106.902,332546,0.09166666666666666,0.09166666666666666,0.03333333333333333,0.06666666666666667,0.10833333333333334,0.06666666666666667,0.08333333333333333,0.10833333333333334,0.14166666666666666,0.20833333333333334,18,Pop
0.555,9,0,4,0.596,-9.09,0.375,0.133,0,0.123,0.145,77.324,136186,0.047619047619047616,0.14285714285714285,0.031746031746031744,0.09523809523809523,0.09523809523809523,0.07936507936507936,0.047619047619047616,0.1111111111111111,0.12698412698412698,0.2222222222222222,61,Pop
0.912,7,1,4,0.412,-8.074,0.123,0.0165,0.0126,0.104,0.423,154.983,238614,0.10975609756097561,0.0975609756097561,0.07317073170731707,0.07317073170731707,0.08536585365853659,0.04878048780487805,0.07317073170731707,0.12195121951219512,0.13414634146341464,0.18292682926829268,79,Pop
0.758,1,1,4,0.474,-8.72,0.147,0.0152,0,0.116,0.0542,76.061,184960,0.09302325581395349,0.09302325581395349,0.06976744186046512,0.06976744186046512,0.11627906976744186,0.023255813953488372,0.06976744186046512,0.18604651162790697,0.09302325581395349,0.18604651162790697,63,Pop
0.414,1,1,4,0.677,-5.12,0.254,0.0248,0,0.0793,0.0853,172.521,302173,0.07407407407407407,0.06172839506172839,0.06172839506172839,0.07407407407407407,0.09876543209876543,0.09876543209876543,0.04938271604938271,0.1111111111111111,0.18518518518518517,0.18518518518518517,66,Pop
0.754,7,1,4,0.449,-9.211,0.109,0.0332,8.29e-5,0.552,0.357,77.169,198973,0.0625,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.125,0.0625,0.0625,0.10416666666666667,0.10416666666666667,0.1875,84,Pop
0.899,11,0,4,0.586,-7.866,0.343,0.279,0,0.0836,0.492,150.002,214466,0.125,0.1,0.075,0.0625,0.125,0.05,0.0375,0.1,0.1375,0.1875,71,Pop
0.527,2,1,4,0.689,-7.87,0.741,0.161,0,0.498,0.31,170.538,195720,0.0875,0.125,0.025,0.0375,0.125,0.0375,0.1,0.1375,0.1125,0.2125,61,Pop
0.754,4,0,4,0.575,-8.393,0.0682,0.045,0.00131,0.276,0.491,86.009,205146,0.10204081632653061,0.08163265306122448,0.08163265306122448,0.061224489795918366,0.061224489795918366,0.10204081632653061,0.04081632653061224,0.08163265306122448,0.20408163265306123,0.1836734693877551,72,Pop
0.761,10,0,4,0.598,-7.249,0.182,0.126,0,0.0839,0.446,173.897,163974,0.15384615384615385,0.05128205128205128,0.02564102564102564,0.07692307692307693,0.10256410256410256,0.05128205128205128,0.10256410256410256,0.07692307692307693,0.23076923076923078,0.1282051282051282,67,Pop
0.486,1,1,4,0.849,-5.432,0.246,0.0481,0,0.143,0.519,152.086,216333,0.11,0.06,0.06,0.08,0.07,0.09,0.04,0.09,0.18,0.22,63,Pop
0.758,11,1,4,0.491,-9.877,0.138,0.00354,6.5e-6,0.292,0.334,140.121,223240,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.030303030303030304,0.10606060606060606,0.030303030303030304,0.045454545454545456,0.16666666666666666,0.12121212121212122,0.22727272727272727,60,Pop
0.708,1,1,4,0.547,-7.607,0.314,0.727,0,0.159,0.549,83.8,226906,0.08571428571428572,0.11428571428571428,0.047619047619047616,0.09523809523809523,0.0761904761904762,0.06666666666666667,0.05714285714285714,0.14285714285714285,0.12380952380952381,0.19047619047619047,58,Pop
0.687,9,0,4,0.218,-13.539,0.0388,0.85,1.25e-4,0.106,0.269,91.991,206026,0.058823529411764705,0.11764705882352941,0.0784313725490196,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.0784313725490196,0.09803921568627451,0.13725490196078433,0.23529411764705882,61,Pop
0.776,1,1,4,0.482,-11.269,0.0357,0.477,0.0456,0.11,0.134,136.008,247893,0.06451612903225806,0.12903225806451613,0.06451612903225806,0.03225806451612903,0.16129032258064516,0.03225806451612903,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.22580645161290322,61,Pop
0.764,0,1,4,0.271,-5.697,0.0414,0.037,0,0.175,0.0371,116.019,262453,0.09090909090909091,0.07575757575757576,0.030303030303030304,0.09090909090909091,0.09090909090909091,0.07575757575757576,0.07575757575757576,0.10606060606060606,0.18181818181818182,0.18181818181818182,65,Pop
0.585,8,1,4,0.909,-6.474,0.0707,0.0891,9.7e-5,0.119,0.758,93.372,210746,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.06818181818181818,0.11363636363636363,0.022727272727272728,0.09090909090909091,0.20454545454545456,0.13636363636363635,78,Rap
0.807,0,0,4,0.319,-8.152,0.0581,0.133,3.38e-4,0.101,0.299,94.992,182080,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0,0.08333333333333333,0.08333333333333333,0.25,71,Pop
0.657,2,1,4,0.571,-12.519,0.139,0.11,0.00123,0.0735,0.622,167.958,207306,0.08695652173913043,0.13043478260869565,0.043478260869565216,0.021739130434782608,0.15217391304347827,0.06521739130434782,0.06521739130434782,0.10869565217391304,0.13043478260869565,0.1956521739130435,58,Pop
0.85,10,0,4,0.473,-5.747,0.209,0.117,0.0103,0.108,0.38,85.454,157605,0.08888888888888889,0.1111111111111111,0.06666666666666667,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,64,Pop
0.889,7,0,4,0.372,-10.254,0.357,0.013,0,0.184,0.123,133.997,162800,0.1282051282051282,0.15384615384615385,0.05128205128205128,0.15384615384615385,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.1282051282051282,0.10256410256410256,0.1282051282051282,63,Pop
0.835,1,1,4,0.626,-5.833,0.125,0.0589,6e-5,0.396,0.35,91.03,217925,0.06382978723404255,0.0425531914893617,0.06382978723404255,0.0425531914893617,0.10638297872340426,0.0851063829787234,0.0425531914893617,0.14893617021276595,0.1702127659574468,0.23404255319148937,79,Pop
0.822,10,1,4,0.318,-12.391,0.0575,0.493,0.0128,0.11,0.138,102.998,245786,0.0625,0,0,0.125,0.0625,0.0625,0.125,0.125,0.25,0.1875,72,Pop
0.687,2,1,4,0.429,-13.075,0.192,0.0407,0,0.142,0.336,141.966,289560,0.09302325581395349,0.11627906976744186,0.06976744186046512,0.09302325581395349,0.023255813953488372,0.13953488372093023,0,0.11627906976744186,0.20930232558139536,0.13953488372093023,61,Pop
0.5,0,1,1,0.449,-10.977,0.442,0.422,7.96e-6,0.115,0.104,144.206,219960,0.08196721311475409,0.13114754098360656,0.04918032786885246,0.06557377049180328,0.11475409836065574,0.04918032786885246,0.06557377049180328,0.14754098360655737,0.08196721311475409,0.21311475409836064,58,Pop
0.558,10,0,4,0.414,-7.355,0.358,0.405,0,0.36,0.318,127.094,309560,0.06666666666666667,0.1111111111111111,0.03333333333333333,0.07777777777777778,0.1111111111111111,0.06666666666666667,0.03333333333333333,0.16666666666666666,0.14444444444444443,0.18888888888888888,56,Pop
0.736,10,0,4,0.491,-6.892,0.439,0.0681,0,0.571,0.203,141.979,218673,0.0547945205479452,0.136986301369863,0.0547945205479452,0.0684931506849315,0.0958904109589041,0.0684931506849315,0.0273972602739726,0.136986301369863,0.1506849315068493,0.2054794520547945,63,Pop
0.913,10,0,4,0.608,-6.839,0.234,0.0671,0,0.533,0.578,97.063,149568,0.15254237288135594,0.0847457627118644,0.05084745762711865,0.1016949152542373,0.05084745762711865,0.05084745762711865,0.0847457627118644,0.06779661016949153,0.22033898305084745,0.13559322033898305,59,Pop
0.809,11,1,4,0.463,-11.377,0.0396,0.256,0.085,0.109,0.364,111.98,298940,0.15625,0.125,0.09375,0.09375,0.03125,0.0625,0.03125,0.09375,0.25,0.0625,79,Pop
0.735,11,1,4,0.373,-10.478,0.104,0.762,0.00202,0.288,0.237,123.081,107673,0.10416666666666667,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.020833333333333332,0.14583333333333334,0.041666666666666664,0.0625,0.25,0.125,60,Pop
0.781,5,0,4,0.721,-9.133,0.0514,0.0945,0.391,0.104,0.849,123.011,250337,0.13043478260869565,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.17391304347826086,0.17391304347826086,68,Pop
0.839,7,1,4,0.521,-10.45,0.166,0.245,0.00545,0.607,0.33,105.992,205162,0.04081632653061224,0.14285714285714285,0.02040816326530612,0.061224489795918366,0.16326530612244897,0.02040816326530612,0.061224489795918366,0.1836734693877551,0.061224489795918366,0.24489795918367346,62,Pop
0.726,7,0,4,0.535,-7.804,0.0476,0.0533,1.38e-5,0.0984,0.375,98.067,216557,0.14285714285714285,0.03571428571428571,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.14285714285714285,0.10714285714285714,0.25,64,Pop
0.609,11,0,4,0.229,-12.36,0.0333,0.558,0.0413,0.113,0.19,111.887,186293,0.125,0,0,0.25,0,0,0.125,0.125,0.25,0.125,63,Pop
0.877,1,1,4,0.391,-8.196,0.063,0.0317,5.02e-4,0.0945,0.122,131.018,189229,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.047619047619047616,0.09523809523809523,0.023809523809523808,0.11904761904761904,0.14285714285714285,0.14285714285714285,69,Pop
0.745,7,1,5,0.822,-6.354,0.252,0.0103,4.2e-6,0.155,0.415,86.733,143213,0.1125,0.0625,0.05,0.1125,0.0875,0.0375,0.025,0.1375,0.1875,0.1875,58,Pop
0.925,1,1,4,0.443,-8.216,0.264,0.0172,0,0.276,0.35,136.078,236614,0.1232876712328767,0.0821917808219178,0.0547945205479452,0.136986301369863,0.0821917808219178,0.0684931506849315,0.0410958904109589,0.0821917808219178,0.2054794520547945,0.1232876712328767,72,Pop
0.903,8,1,4,0.439,-11.813,0.397,0.0407,0,0.138,0.532,139.112,307593,0.06711409395973154,0.12751677852348994,0.040268456375838924,0.087248322147651,0.10738255033557047,0.06711409395973154,0.06711409395973154,0.11409395973154363,0.10738255033557047,0.21476510067114093,62,Pop
0.766,11,0,4,0.234,-7.544,0.159,0.332,0.00156,0.358,0.256,96.882,153724,0,0.16666666666666666,0,0,0.125,0.041666666666666664,0.08333333333333333,0.20833333333333334,0.125,0.25,59,Pop
0.766,8,0,4,0.283,-10.33,0.0846,0.111,0.0172,0.115,0.144,97.04,219692,0.10714285714285714,0.14285714285714285,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.10714285714285714,0.17857142857142858,0.14285714285714285,75,Pop
0.875,1,1,4,0.6,-6.818,0.0435,0.0189,0.0143,0.132,0.0906,119.987,162637,0.09615384615384616,0.09615384615384616,0.07692307692307693,0.1346153846153846,0.09615384615384616,0.09615384615384616,0.07692307692307693,0.057692307692307696,0.17307692307692307,0.09615384615384616,62,Pop
0.526,4,1,4,0.583,-9.172,0.376,0.699,0,0.372,0.378,89.837,305373,0.09090909090909091,0.08264462809917356,0.05785123966942149,0.06611570247933884,0.06611570247933884,0.08264462809917356,0.03305785123966942,0.1487603305785124,0.14049586776859505,0.23140495867768596,58,Pop
0.856,1,1,4,0.572,-8.429,0.373,0.0136,1.55e-6,0.121,0.454,82.445,228437,0.07317073170731707,0.08130081300813008,0.07317073170731707,0.08943089430894309,0.0975609756097561,0.07317073170731707,0.056910569105691054,0.13821138211382114,0.14634146341463414,0.17073170731707318,59,Pop
0.688,9,0,4,0.384,-8.824,0.375,0.2,0,0.708,0.432,162.098,206119,0.04477611940298507,0.11940298507462686,0.05970149253731343,0.08955223880597014,0.11940298507462686,0.04477611940298507,0.07462686567164178,0.13432835820895522,0.11940298507462686,0.19402985074626866,56,Pop
0.468,0,1,4,0.266,-11.121,0.13,0.348,9.55e-6,0.209,0.222,153.294,368035,0.08163265306122448,0.12244897959183673,0.061224489795918366,0.08163265306122448,0.10204081632653061,0.08163265306122448,0.02040816326530612,0.16326530612244897,0.10204081632653061,0.1836734693877551,57,Pop
0.928,9,0,4,0.481,-9.35,0.287,0.105,0,0.176,0.613,134.007,210937,0.045454545454545456,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.13636363636363635,0,0.045454545454545456,0.18181818181818182,0.09090909090909091,0.22727272727272727,75,Pop
0.813,6,0,4,0.551,-7.605,0.353,0.08,0,0.386,0.598,124.957,250770,0,0.16666666666666666,0,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.3888888888888889,60,Pop
0.618,7,0,4,0.693,-5.943,0.45,0.246,0,0.112,0.454,170.982,283550,0.08737864077669903,0.08737864077669903,0.07766990291262135,0.07766990291262135,0.06796116504854369,0.08737864077669903,0.08737864077669903,0.0970873786407767,0.13592233009708737,0.1941747572815534,71,Rap
0.395,9,0,4,0.567,-7.687,0.0529,0.148,0,0.381,0.186,133.403,328906,0.047619047619047616,0.12698412698412698,0.06349206349206349,0.07936507936507936,0.09523809523809523,0.047619047619047616,0.07936507936507936,0.15873015873015872,0.14285714285714285,0.15873015873015872,42,Pop
0.689,10,1,4,0.712,-7.184,0.0451,8.03e-4,6.01e-4,0.237,0.0379,100.004,255786,0.078125,0.125,0.046875,0.109375,0.09375,0.09375,0.046875,0.140625,0.140625,0.125,44,Pop
0.429,2,1,4,0.43,-11.373,0.165,0.337,1.18e-5,0.138,0.125,174.984,297373,0.08,0.14,0.06,0.04,0.06,0.06,0.04,0.08,0.18,0.26,44,Pop
0.588,7,1,4,0.674,-7.083,0.171,0.0319,7.55e-6,0.122,0.198,193.893,240653,0.07692307692307693,0.3076923076923077,0,0,0.07692307692307693,0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.23076923076923078,47,Pop
0.787,4,0,4,0.635,-8.282,0.153,0.0255,0,0.356,0.238,130.014,209413,0.0958904109589041,0.0821917808219178,0.0684931506849315,0.0958904109589041,0.0547945205479452,0.0684931506849315,0.0547945205479452,0.0821917808219178,0.1917808219178082,0.2054794520547945,46,Pop
